sample_id,window_id,user_id,ht_mean,ht_std,dd_mean,dd_std,ud_mean,ud_std,typing_speed,backspace_count,backspace_ratio,total_duration,key_count,label
121,4,roberto,94.1575000166893,14.279231208913046,285.5871794896248,209.51266551086565,191.3410256214631,210.14825136696524,3.562331902493608,0,0.0,11.228599999904633,40,0
122,0,roberto,91.95750000476838,11.367978905349295,224.07692307692307,152.8369459082682,132.3692307655628,152.1444559177891,4.524528600652013,1,0.025,8.840700000047685,40,0
122,1,roberto,90.97500000596047,8.561067410325998,233.42051282295813,154.99059222493594,142.6051282026829,155.3026853486282,4.347542551505128,1,0.025,9.200600000143051,40,0
122,2,roberto,95.99749999642373,14.832455752627784,248.18205127960596,151.13541027323063,152.12051282173547,152.6164173921679,4.093076561037016,0,0.0,9.772599999904633,40,0
122,3,roberto,91.7900000333786,10.387295121680024,346.2256410244184,519.6059106739658,254.04615381436471,521.3149777797175,2.9456382461463013,0,0.0,13.579400000095367,40,0
123,0,roberto,91.72250001430511,13.192374467076274,233.18461538583804,215.03023230379046,141.3999999853281,216.51547824448693,4.355637828714542,0,0.0,9.1835,40,0
123,1,roberto,96.10500001311303,11.439819711779371,215.76923076923077,132.48902452118352,119.78974357629434,126.31479155369877,4.697040864255519,0,0.0,8.516,40,0
123,2,roberto,95.37499996423722,12.395215828851718,246.77692308181372,207.87637652941427,151.5256410623208,209.1459062513321,4.1133220216977735,1,0.025,9.7245,40,0
123,3,roberto,91.93999996185303,11.25546089400754,271.0179487191714,274.5684640774876,179.0871795263046,272.4453802310843,3.7516413430876003,0,0.0,10.662,40,0
123,4,roberto,93.27999998927116,8.920739896348808,267.0589743577517,272.8021361843416,173.9538461672954,270.42366556540566,3.803944690609699,0,0.0,10.515400000095367,40,0
123,5,roberto,92.40250000357628,11.263047694094725,286.8333333333333,300.1056594398065,195.12564102197305,298.4754318963775,3.5379444542720684,0,0.0,11.306,40,0
124,0,roberto,93.90999997854233,14.01563055820759,212.04102563858032,162.60807802735923,117.67948719782707,157.48729243013838,4.79277249915355,0,0.0,8.345899999856949,40,0
124,1,roberto,94.88000000715256,11.809301413347942,253.71794871794873,256.1953790489042,158.77179486934955,257.0706427400717,4.005086459727463,0,0.0,9.987300000190736,40,0
